Tone,Date,Newspaper
0.042128603,"July 3, 2019",GT
0.024096386,"July 3, 2019",GT
0.022556391,"July 5, 2019",GT
0.014362657,"July 5, 2019",GT
0.001855288,"July 5, 2019",GT
0.013888889,"July 5, 2019",GT
-0.031026253,"July 8, 2019",GT
0.046357616,"July 8, 2019",GT
-0.024721879,"July 8, 2019",GT
0,"July 8, 2019",GT
0.001912046,"July 8, 2019",GT
0,"July 8, 2019",GT
-0.026002167,"July 9, 2019",GT
0.021978022,"July 9, 2019",GT
0.007662835,"July 9, 2019",GT
0.028871391,"July 9, 2019",GT
0.072056239,"July 9, 2019",GT
0.028938907,"July 10, 2019",GT
-0.028963415,"July 11, 2019",GT
-0.026004728,"July 11, 2019",GT
-0.006527415,"July 11, 2019",GT
0.027160494,"July 11, 2019",GT
0.006666667,"July 12, 2019",GT
-0.012605042,"July 12, 2019",GT
-0.040152964,"July 12, 2019",GT
-0.00727802,"July 15, 2019",GT
-0.016018307,"July 15, 2019",GT
0.027656477,"July 15, 2019",GT
0.001537279,"July 16, 2019",GT
-0.016774194,"July 16, 2019",GT
-0.003125,"July 17, 2019",GT
-0.008639309,"July 17, 2019",GT
-0.006382979,"July 17, 2019",GT
0.03276131,"July 17, 2019",GT
0.010126582,"July 17, 2019",GT
-0.018018018,"July 18, 2019",GT
-0.002012072,"July 18, 2019",GT
-0.004360465,"July 19, 2019",GT
-0.018203883,"July 19, 2019",GT
-0.033333333,"July 19, 2019",GT
-0.039494471,"July 19, 2019",GT
-0.064133017,"July 19, 2019",GT
0.053459119,"July 19, 2019",GT
-0.011343284,"July 22, 2019",GT
0.017064846,"July 22, 2019",GT
0.009868421,"July 22, 2019",GT
0.033222591,"July 22, 2019",GT
0.005181347,"July 22, 2019",GT
0.004347826,"July 23, 2019",GT
0.023679417,"July 23, 2019",GT
0,"July 23, 2019",GT
0.04375,"July 23, 2019",GT
0.036986301,"July 23, 2019",GT
-0.011019284,"August 16, 2019",GT
-0.021857923,"August 16, 2019",GT
0.003745318,"August 16, 2019",GT
0.021276596,"August 16, 2019",GT
0.012080537,"August 16, 2019",GT
0.031472081,"August 16, 2019",GT
0.005328597,"July 25, 2019",GT
0.027577938,"July 25, 2019",GT
0.031189084,"July 25, 2019",GT
0.024899598,"July 25, 2019",GT
-0.060702875,"July 25, 2019",GT
-0.030156815,"July 25, 2019",GT
-0.010840108,"July 26, 2019",GT
0.018281536,"July 26, 2019",GT
0.036809816,"July 29, 2019",GT
-0.028037383,"July 29, 2019",GT
0.017391304,"July 29, 2019",GT
0.003752345,"July 30, 2019",GT
-0.001233046,"July 30, 2019",GT
-0.016528926,"July 30, 2019",GT
-0.019788918,"July 30, 2019",GT
-0.041176471,"July 30, 2019",GT
0.029772329,"July 31, 2019",GT
-0.005772006,"July 31, 2019",GT
-0.002739726,"July 31, 2019",GT
0.023655914,"July 31, 2019",GT
-0.010178117,"August 1, 2019",GT
0.039719626,"August 1, 2019",GT
-0.019207683,"August 1, 2019",GT
0.028828829,"August 1, 2019",GT
-0.001218027,"August 1, 2019",GT
0.006198347,"August 1, 2019",GT
-0.038863976,"August 1, 2019",GT
0.030197445,"August 2, 2019",GT
-0.00955414,"August 2, 2019",GT
0.024,"August 2, 2019",GT
-0.003480278,"August 2, 2019",GT
0.005464481,"August 2, 2019",GT
0.006361323,"August 2, 2019",GT
-0.017204301,"August 5, 2019",GT
-0.032119914,"August 5, 2019",GT
-0.020639835,"August 5, 2019",GT
0.004705882,"August 5, 2019",GT
0.010940919,"August 5, 2019",GT
0.008992806,"August 5, 2019",GT
-0.062176166,"August 6, 2019",GT
-0.007259528,"August 6, 2019",GT
0.015772871,"August 6, 2019",GT
-0.007936508,"August 6, 2019",GT
0.015463918,"August 6, 2019",GT
0.014209591,"August 6, 2019",GT
0.034798535,"August 6, 2019",GT
-0.032986111,"August 7, 2019",GT
-0.017738359,"August 7, 2019",GT
-0.019083969,"August 7, 2019",GT
0.008032129,"August 7, 2019",GT
0.002941176,"August 7, 2019",GT
0,"August 7, 2019",GT
0.028880866,"August 7, 2019",GT
-0.002525253,"August 8, 2019",GT
0.028697572,"August 8, 2019",GT
-0.021141649,"August 8, 2019",GT
0.025787966,"August 8, 2019",GT
-0.017274472,"August 8, 2019",GT
-0.023255814,"August 8, 2019",GT
-0.032581454,"August 9, 2019",GT
-0.002004008,"August 9, 2019",GT
-0.027812114,"August 9, 2019",GT
-0.025948104,"August 9, 2019",GT
-0.006485084,"August 9, 2019",GT
-0.002777778,"August 9, 2019",GT
0,"August 9, 2019",GT
0.028231798,"August 9, 2019",GT
-0.026022305,"August 12, 2019",GT
0.023529412,"August 12, 2019",GT
-0.013888889,"August 12, 2019",GT
-0.042748092,"August 12, 2019",GT
-0.055294118,"August 13, 2019",GT
-0.021579431,"August 14, 2019",GT
-0.023323615,"August 14, 2019",GT
-0.014184397,"August 14, 2019",GT
0.008042895,"August 14, 2019",GT
-0.022807018,"August 15, 2019",GT
0,"August 15, 2019",GT
0.026252983,"August 15, 2019",GT
0.022271715,"August 15, 2019",GT
-0.046052632,"August 15, 2019",GT
-0.009580838,"August 15, 2019",GT
-0.002155172,"August 16, 2019",GT
0.002659574,"August 16, 2019",GT
-0.016908213,"August 16, 2019",GT
-0.008145664,"August 16, 2019",GT
0.002207506,"August 16, 2019",GT
0.010657194,"August 16, 2019",GT
-0.031055901,"August 19, 2019",GT
0.019402985,"August 19, 2019",GT
0.02443281,"August 19, 2019",GT
-0.01497006,"August 19, 2019",GT
-0.033928571,"August 20, 2019",GT
0.03030303,"August 20, 2019",GT
0.009803922,"August 20, 2019",GT
0.018335684,"August 20, 2019",GT
-0.029462738,"August 20, 2019",GT
-0.01489118,"August 20, 2019",GT
-0.005509642,"August 20, 2019",GT
0.01595092,"August 20, 2019",GT
0,"August 20, 2019",GT
-0.006060606,"August 20, 2019",GT
-0.017681729,"August 21, 2019",GT
0.011363636,"August 21, 2019",GT
0.006045949,"August 21, 2019",GT
0.016759777,"August 21, 2019",GT
-0.034883721,"August 22, 2019",GT
0.010615711,"August 22, 2019",GT
0.029605263,"August 22, 2019",GT
0.026052104,"August 22, 2019",GT
-0.006837607,"August 22, 2019",GT
-0.043859649,"August 23, 2019",GT
-0.025728988,"August 23, 2019",GT
0.019927536,"August 23, 2019",GT
0.025454545,"August 23, 2019",GT
-0.02233677,"August 26, 2019",GT
-0.025276461,"August 26, 2019",GT
0.012693935,"August 26, 2019",GT
0.018518519,"August 26, 2019",GT
-0.01161103,"August 27, 2019",GT
-0.021582734,"August 27, 2019",GT
-0.015177066,"August 27, 2019",GT
-0.005494505,"August 27, 2019",GT
0.055445545,"August 28, 2019",GT
-0.012060302,"August 29, 2019",GT
0.035343035,"August 29, 2019",GT
0,"August 29, 2019",GT
0.007827789,"August 30, 2019",GT
-0.007434944,"August 30, 2019",GT
0.010856454,"August 30, 2019",GT
0.03869969,"August 30, 2019",GT
0.037037037,"August 30, 2019",GT
-0.037444934,"September 2, 2019",GT
-0.015662651,"September 2, 2019",GT
0.021077283,"September 2, 2019",GT
-0.02238806,"September 3, 2019",GT
0.013071895,"September 3, 2019",GT
0.018867925,"September 4, 2019",GT
0.017482517,"September 4, 2019",GT
0.027408638,"September 4, 2019",GT
-0.012114537,"September 6, 2019",GT
-0.02560241,"September 6, 2019",GT
0.019569472,"September 6, 2019",GT
0.027851459,"September 6, 2019",GT
0.008389262,"September 9, 2019",GT
-0.009735744,"September 9, 2019",GT
0.031189084,"September 9, 2019",GT
-0.011583012,"September 9, 2019",GT
0.016666667,"September 9, 2019",GT
-0.036745407,"September 10, 2019",GT
-0.028290283,"September 10, 2019",GT
0.036363636,"September 10, 2019",GT
-0.006637168,"September 10, 2019",GT
-0.001436782,"September 11, 2019",GT
0.009557945,"September 11, 2019",GT
0,"September 11, 2019",GT
0.042857143,"September 11, 2019",GT
-0.035294118,"September 11, 2019",GT
0.015025042,"September 11, 2019",GT
-0.032490975,"September 11, 2019",GT
0.021543986,"September 12, 2019",GT
-0.011599807,"September 12, 2019",GT
0.022193211,"September 12, 2019",GT
-0.004761905,"September 12, 2019",GT
0.048076923,"September 12, 2019",GT
-0.005772006,"September 19, 2019",GT
0.02970297,"September 17, 2019",GT
0.005031447,"September 17, 2019",GT
0.013986014,"September 18, 2019",GT
0.001623377,"September 18, 2019",GT
0.027355623,"September 18, 2019",GT
-0.003663004,"September 18, 2019",GT
0.059541985,"September 18, 2019",GT
0.012,"September 18, 2019",GT
0.011961722,"September 19, 2019",GT
0.009213324,"September 21, 2019",GT
0.070773263,"September 21, 2019",GT
0.009677419,"September 21, 2019",GT
0.016339869,"September 21, 2019",GT
0.047077922,"September 23, 2019",GT
0.017316017,"September 23, 2019",GT
0.025125628,"September 24, 2019",GT
-0.009852217,"September 25, 2019",GT
0.025806452,"September 26, 2019",GT
0,"September 26, 2019",GT
0.023547881,"September 27, 2019",GT
0.017595308,"September 27, 2019",GT
0.02189781,"September 27, 2019",GT
-0.011816839,"September 29, 2019",GT
0.02425876,"September 30, 2019",GT
0,"October 8, 2019",GT
0.032167832,"October 8, 2019",GT
0.008156607,"October 9, 2019",GT
-0.012401353,"October 9, 2019",GT
0.007662835,"October 9, 2019",GT
0.035714286,"October 9, 2019",GT
0.020961776,"October 10, 2019",GT
0,"October 10, 2019",GT
0.027826087,"October 10, 2019",GT
0.042857143,"October 10, 2019",GT
0.014304291,"October 14, 2019",GT
0.022608696,"October 14, 2019",GT
0.025147929,"October 14, 2019",GT
0.01294964,"October 15, 2019",GT
0.01026694,"October 15, 2019",GT
0.027472527,"October 15, 2019",GT
0.031683168,"October 16, 2019",GT
0.028871391,"October 16, 2019",GT
0.059485531,"October 16, 2019",GT
-0.004166667,"October 17, 2019",GT
0,"October 17, 2019",GT
0.04375,"October 18, 2019",GT
0.019538188,"October 18, 2019",GT
-0.001703578,"October 18, 2019",GT
0.024142313,"October 18, 2019",GT
0.022516556,"October 21, 2019",GT
0.040899796,"October 21, 2019",GT
0.057657658,"October 21, 2019",GT
0.021556886,"October 21, 2019",GT
0.02247191,"October 21, 2019",GT
-0.002079002,"October 22, 2019",GT
0.025516403,"October 22, 2019",GT
0.006550218,"October 22, 2019",GT
0.041322314,"October 22, 2019",GT
0.004149378,"November 29, 2019",GT
-0.01774398,"November 29, 2019",GT
0.037162162,"November 29, 2019",GT
0,"November 29, 2019",GT
-0.004109589,"November 29, 2019",GT
0.006908463,"November 29, 2019",GT
0.092307692,"November 29, 2019",GT
0.044871795,"November 29, 2019",GT
0.017133956,"November 29, 2019",GT
0.007453416,"October 26, 2019",GT
0.025882353,"November 29, 2019",GT
0.027742749,"November 29, 2019",GT
0.013636364,"November 29, 2019",GT
0.031055901,"October 28, 2019",GT
0.006726457,"October 28, 2019",GT
0.030555556,"October 28, 2019",GT
0.041474654,"October 28, 2019",GT
0.025210084,"October 29, 2019",GT
-0.005524862,"October 29, 2019",GT
0.002785515,"October 29, 2019",GT
0.030595813,"October 30, 2019",GT
0.009852217,"October 30, 2019",GT
-0.027989822,"October 31, 2019",GT
0.015243902,"October 31, 2019",GT
0.005194805,"November 1, 2019",GT
-0.01759134,"October 31, 2019",GT
0.012716763,"November 1, 2019",GT
0.021136063,"November 1, 2019",GT
0.013303769,"November 1, 2019",GT
0.021611002,"November 1, 2019",GT
-0.030927835,"February 4, 2020",GT
-0.030927835,"November 3, 2019",GT
0,"November 3, 2019",GT
0,"February 4, 2020",GT
0.002136752,"February 4, 2020",GT
0.002136752,"November 3, 2019",GT
0.010917031,"February 4, 2020",GT
0.010917031,"November 3, 2019",GT
0.027303754,"November 3, 2019",GT
0.027303754,"February 4, 2020",GT
0.021164021,"November 3, 2019",GT
0.021164021,"February 4, 2020",GT
0.048840049,"February 6, 2020",GT
0.048840049,"February 4, 2020",GT
0.048840049,"November 4, 2019",GT
0.023622047,"February 6, 2020",GT
0.023622047,"February 4, 2020",GT
0.023622047,"November 4, 2019",GT
0.014760148,"February 6, 2020",GT
0.014760148,"November 4, 2019",GT
0.014760148,"February 4, 2020",GT
-0.009823183,"November 5, 2019",GT
-0.009823183,"February 4, 2020",GT
0.011952191,"November 5, 2019",GT
0.011952191,"February 4, 2020",GT
0.022008253,"November 5, 2019",GT
0.022008253,"February 4, 2020",GT
0.013528749,"November 5, 2019",GT
-0.002695418,"November 5, 2019",GT
-0.002695418,"February 4, 2020",GT
0.011097411,"February 5, 2020",GT
0.011097411,"December 2, 2019",GT
-0.026455026,"February 5, 2020",GT
-0.026455026,"December 2, 2019",GT
0.010238908,"February 5, 2020",GT
0.010238908,"December 2, 2019",GT
0.007056452,"February 5, 2020",GT
0.007056452,"December 2, 2019",GT
0.017578125,"February 5, 2020",GT
0.017578125,"December 2, 2019",GT
-0.013994911,"December 2, 2019",GT
-0.013994911,"February 5, 2020",GT
0.007972665,"November 7, 2019",GT
0.030368764,"November 7, 2019",GT
0.078231293,"November 8, 2019",GT
0.022727273,"November 7, 2019",GT
0.021943574,"November 7, 2019",GT
0.010582011,"November 10, 2019",GT
0.033980583,"November 10, 2019",GT
0.032763533,"November 10, 2019",GT
0.008710801,"November 10, 2019",GT
0.007874016,"November 10, 2019",GT
0.016245487,"November 10, 2019",GT
0.026246719,"December 2, 2019",GT
-0.018087855,"December 2, 2019",GT
0.037982973,"December 2, 2019",GT
0.010335917,"November 12, 2019",GT
0.010335917,"February 10, 2020",GT
0.022113022,"November 12, 2019",GT
0.022113022,"February 10, 2020",GT
0.007062147,"November 13, 2019",GT
-0.004819277,"November 14, 2019",GT
-0.011049724,"November 13, 2019",GT
0.024911032,"November 13, 2019",GT
0.04628331,"November 13, 2019",GT
-0.008090615,"November 14, 2019",GT
-0.011065007,"November 14, 2019",GT
0.022959184,"November 14, 2019",GT
-0.0064,"November 14, 2019",GT
0.043399638,"November 14, 2019",GT
0.009404389,"November 14, 2019",GT
0.010695187,"November 17, 2019",GT
0.002902758,"November 17, 2019",GT
-0.01532567,"November 17, 2019",GT
0.001686341,"December 3, 2019",GT
-0.020797227,"December 3, 2019",GT
0.061170213,"December 3, 2019",GT
0.035051546,"December 3, 2019",GT
0.035714286,"November 19, 2019",GT
0.010282776,"November 19, 2019",GT
0.029908973,"November 19, 2019",GT
0.005509642,"November 19, 2019",GT
-0.005309735,"November 19, 2019",GT
-0.002970297,"November 20, 2019",GT
0.002493766,"November 20, 2019",GT
-0.00456621,"November 20, 2019",GT
0.002531646,"November 20, 2019",GT
0.035294118,"November 20, 2019",GT
-0.037701975,"November 20, 2019",GT
0.0129683,"November 21, 2019",GT
0.012612613,"November 21, 2019",GT
0.064128257,"November 21, 2019",GT
0.021403092,"November 21, 2019",GT
0.068965517,"November 21, 2019",GT
-0.036340852,"November 24, 2019",GT
0.006153846,"November 24, 2019",GT
0.010958904,"November 24, 2019",GT
0.008928571,"November 25, 2019",GT
0.005128205,"November 25, 2019",GT
-0.018978102,"November 26, 2019",GT
0.008012821,"November 26, 2019",GT
0.019097222,"November 26, 2019",GT
0.006069803,"November 27, 2019",GT
-0.014450867,"November 28, 2019",GT
0.04200542,"November 28, 2019",GT
0,"November 28, 2019",GT
0.028571429,"December 1, 2019",GT
0.005110733,"December 1, 2019",GT
0.008163265,"December 1, 2019",GT
-0.014204545,"December 1, 2019",GT
0.015895954,"December 1, 2019",GT
-0.002949853,"December 1, 2019",GT
0.024064171,"December 2, 2019",GT
0,"December 2, 2019",GT
0.018237082,"December 2, 2019",GT
0.003937008,"December 3, 2019",GT
-0.007518797,"December 3, 2019",GT
-0.031141869,"December 3, 2019",GT
-0.00244798,"December 3, 2019",GT
-0.033684211,"December 3, 2019",GT
0.027734977,"December 4, 2019",GT
-0.032667877,"December 4, 2019",GT
0.006144393,"December 4, 2019",GT
-0.006973501,"December 4, 2019",GT
0.009615385,"December 4, 2019",GT
-0.00862069,"December 4, 2019",GT
0.016842105,"December 4, 2019",GT
-0.001666667,"December 5, 2019",GT
-0.033586132,"December 5, 2019",GT
-0.011560694,"December 5, 2019",GT
0.054704595,"December 5, 2019",GT
0.014454665,"December 5, 2019",GT
0.014084507,"December 8, 2019",GT
-0.001655629,"December 8, 2019",GT
0,"December 8, 2019",GT
-0.005571031,"December 8, 2019",GT
-0.003061224,"December 8, 2019",GT
-0.00203252,"December 8, 2019",GT
-0.012552301,"December 9, 2019",GT
-0.005891016,"December 9, 2019",GT
-0.016786571,"December 9, 2019",GT
-0.037549407,"December 9, 2019",GT
0.054545455,"December 10, 2019",GT
0.006968641,"December 9, 2019",GT
0.019021739,"December 9, 2019",GT
0.010204082,"December 10, 2019",GT
-0.029147982,"December 10, 2019",GT
-0.029147982,"December 11, 2019",GT
0.034482759,"December 10, 2019",GT
-0.010416667,"December 11, 2019",GT
0.004140787,"December 11, 2019",GT
0.009345794,"December 11, 2019",GT
0.001416431,"December 12, 2019",GT
-0.006521739,"December 12, 2019",GT
-0.019047619,"December 12, 2019",GT
0.039160839,"December 12, 2019",GT
0,"December 12, 2019",GT
0.006906077,"December 12, 2019",GT
0.003058104,"December 12, 2019",GT
0.039927405,"December 12, 2019",GT
0.047910296,"December 15, 2019",GT
0.015350877,"December 15, 2019",GT
0.012403101,"December 15, 2019",GT
0.015254237,"December 15, 2019",GT
0.039215686,"December 15, 2019",GT
0.025435074,"December 15, 2019",GT
-0.001398601,"December 16, 2019",GT
0.015217391,"December 16, 2019",GT
-0.001930502,"December 16, 2019",GT
0.008955224,"December 16, 2019",GT
-0.001855288,"December 16, 2019",GT
0.012239902,"December 16, 2019",GT
-0.007117438,"December 16, 2019",GT
0.01,"December 16, 2019",GT
-0.01978691,"December 17, 2019",GT
0.063492063,"December 17, 2019",GT
-0.008264463,"December 17, 2019",GT
0.020304569,"December 17, 2019",GT
0.006256517,"December 17, 2019",GT
-0.009456265,"December 17, 2019",GT
-0.018761726,"December 19, 2019",GT
0.051878354,"December 19, 2019",GT
0.044052863,"December 19, 2019",GT
0.027070064,"December 19, 2019",GT
0.009345794,"December 19, 2019",GT
0,"December 19, 2019",GT
-0.053571429,"December 19, 2019",GT
-0.001204819,"December 22, 2019",GT
-0.006535948,"December 22, 2019",GT
0.004357298,"December 22, 2019",GT
0.011816839,"December 22, 2019",GT
0.034615385,"December 23, 2019",GT
0.016666667,"December 23, 2019",GT
0.01650165,"December 23, 2019",GT
0.002610966,"December 23, 2019",GT
0.010909091,"December 23, 2019",GT
0.009259259,"December 23, 2019",GT
0.039927405,"December 24, 2019",GT
0.011904762,"December 24, 2019",GT
-0.000931966,"December 24, 2019",GT
0.044226044,"December 24, 2019",GT
0.004987531,"December 24, 2019",GT
0.025889968,"December 24, 2019",GT
0.036624204,"December 24, 2019",GT
-0.004065041,"December 24, 2019",GT
0.036608863,"December 25, 2019",GT
-0.013647643,"December 25, 2019",GT
0.016317016,"December 25, 2019",GT
0.022346369,"December 25, 2019",GT
0.05,"December 25, 2019",GT
-0.008571429,"December 26, 2019",GT
-0.004791239,"December 26, 2019",GT
-0.021621622,"December 26, 2019",GT
0.04368932,"December 26, 2019",GT
0.006521739,"December 29, 2019",GT
-0.025487256,"December 29, 2019",GT
0.035629454,"December 29, 2019",GT
0.031141869,"December 30, 2019",GT
0,"January 1, 2020",GT
0.041666667,"January 1, 2020",GT
-0.029982363,"January 1, 2020",GT
0.011532125,"January 1, 2020",GT
0.057939914,"January 1, 2020",GT
0.003338898,"January 2, 2020",GT
0.027202073,"January 5, 2020",GT
-0.013493253,"January 5, 2020",GT
0.008417508,"January 6, 2020",GT
0.006134969,"January 6, 2020",GT
0.002717391,"January 7, 2020",GT
0.043209877,"January 6, 2020",GT
-0.012084592,"January 6, 2020",GT
0.045454545,"January 7, 2020",GT
0.015267176,"January 6, 2020",GT
0.072222222,"January 6, 2020",GT
0.007083825,"January 7, 2020",GT
-0.033659066,"January 8, 2020",GT
0.022587269,"January 8, 2020",GT
0.042682927,"January 8, 2020",GT
0.011138614,"January 8, 2020",GT
0.01025641,"January 9, 2020",GT
0.007211538,"January 9, 2020",GT
0.005208333,"January 9, 2020",GT
0.010471204,"January 9, 2020",GT
-0.006920415,"January 9, 2020",GT
0.04296875,"January 9, 2020",GT
0.041800643,"January 9, 2020",GT
0.026113671,"January 12, 2020",GT
0.017391304,"January 12, 2020",GT
0.005050505,"January 12, 2020",GT
-0.008818342,"January 13, 2020",GT
-0.001199041,"January 13, 2020",GT
0.004347826,"January 13, 2020",GT
0.040178571,"January 13, 2020",GT
0.02027027,"January 13, 2020",GT
-0.011605416,"January 15, 2020",GT
0.025165563,"January 15, 2020",GT
0.017994859,"January 15, 2020",GT
0.01744186,"January 15, 2020",GT
0.025316456,"January 15, 2020",GT
0.002518892,"January 15, 2020",GT
0.005353319,"January 16, 2020",GT
0.012612613,"January 15, 2020",GT
0.004991681,"January 15, 2020",GT
0.049808429,"January 15, 2020",GT
0.026279391,"January 15, 2020",GT
0,"January 15, 2020",GT
0.050458716,"January 16, 2020",GT
0.022403259,"January 15, 2020",GT
0.019011407,"January 15, 2020",GT
0.013477089,"January 15, 2020",GT
0.030172414,"January 15, 2020",GT
0.020501139,"January 16, 2020",GT
0.030354132,"January 16, 2020",GT
0.044247788,"January 16, 2020",GT
0.009259259,"January 16, 2020",GT
0.011182109,"January 16, 2020",GT
-0.013207547,"January 16, 2020",GT
0.030769231,"January 16, 2020",GT
0.068736142,"January 16, 2020",GT
0.00931677,"January 16, 2020",GT
